####################
/var/spool/slurmd/job4979567/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps None --train-render-fps 120 --train-verbosity True
####################

Using cpu device
-----------------------------
| time/              |      |
|    ep_len_mean          | 4.9e+03     |
|    ep_rew_mean          | -155        |
| time/                   |             |
|    fps                  | 155         |
|    iterations           | 732         |
|    time_elapsed         | 9640        |
|    total_timesteps      | 1499136     |
| train/                  |             |
|    approx_kl            | 0.039033532 |
|    clip_fraction        | 0.354       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.23       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0771      |
|    n_updates            | 7310        |
|    policy_gradient_loss | -0.0158     |
|    std                  | 0.325       |
|    value_loss           | 0.401       |
-----------------------------------------
Eval num_timesteps=1500000, episode_reward=-99.83 +/- 0.26
Episode length: 13048.00 +/- 96.35
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 1.3e+04    |
|    mean_reward          | -99.8      |
| time/                   |            |
|    total_timesteps      | 1500000    |
| train/                  |            |
|    approx_kl            | 0.04029697 |
|    clip_fraction        | 0.358      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.2       |
|    explained_variance   | 0.0157     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0236    |
|    n_updates            | 7320       |
|    policy_gradient_loss | 0.000397   |
|    std                  | 0.322      |
|    value_loss           | 0.213      |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 4.88e+03 |
|    ep_rew_mean     | -160     |
| time/              |          |
|    fps             | 154      |
|    iterations      | 733      |
|    time_elapsed    | 9725     |
|    total_timesteps | 1501184  |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 4.84e+03    |
|    ep_rew_mean          | -160        |
| time/                   |             |
|    fps                  | 154         |
|    iterations           | 734         |
|    time_elapsed         | 9739        |
|    total_timesteps      | 1503232     |
| train/                  |             |
|    approx_kl            | 0.011245585 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.16       |
|    explained_variance   | 0.0272      |
|    learning_rate        | 0.0003      |
|    loss                 | 9.81        |
|    n_updates            | 7330        |
|    policy_gradient_loss | -0.00585    |
|    std                  | 0.322       |
|    value_loss           | 1.02e+03    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 4.79e+03   |
|    ep_rew_mean          | -155       |
| time/                   |            |
|    fps                  | 154        |
|    iterations           | 735        |
|    time_elapsed         | 9753       |
|    total_timesteps      | 1505280    |
| train/                  |            |
|    approx_kl            | 0.04401283 |
|    clip_fraction        | 0.252      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.16      |
|    explained_variance   | 0.447      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.61       |
|    n_updates            | 7340       |
|    policy_gradient_loss | -0.013     |
|    std                  | 0.321      |
|    value_loss           | 0.584      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 4.75e+03   |
|    ep_rew_mean          | -155       |
| time/                   |            |
|    fps                  | 154        |
|    iterations           | 736        |
|    time_elapsed         | 9766       |
|    total_timesteps      | 1507328    |
| train/                  |            |
|    approx_kl            | 0.09453724 |
|    clip_fraction        | 0.402      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.15      |
|    explained_variance   | 0.902      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00736   |
|    n_updates            | 7350       |
|    policy_gradient_loss | -0.00896   |
|    std                  | 0.321      |
|    value_loss           | 0.195      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 4.69e+03   |
|    ep_rew_mean          | -155       |
| time/                   |            |
|    fps                  | 154        |
|    iterations           | 737        |
|    time_elapsed         | 9780       |
|    total_timesteps      | 1509376    |
| train/                  |            |
|    approx_kl            | 0.06052926 |
|    clip_fraction        | 0.377      |
|    clip_range           | 0.2        |
