####################
/var/spool/slurmd/job4957109/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps 10 --train-render-fps 120 --train-verbosity True
####################

Using cpu device
---------------------------------
| rollout/           |          |
|    std                  | 0.53        |
|    value_loss           | 0.00143     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.57      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 511        |
|    time_elapsed         | 108413     |
|    total_timesteps      | 1046528    |
| train/                  |            |
|    approx_kl            | 0.13651699 |
|    clip_fraction        | 0.482      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.06      |
|    explained_variance   | 0.294      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0341    |
|    n_updates            | 5100       |
|    policy_gradient_loss | -0.0158    |
|    std                  | 0.528      |
|    value_loss           | 0.00286    |
----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 150      |
|    ep_rew_mean          | -3.57    |
| time/                   |          |
|    fps                  | 9        |
|    iterations           | 512      |
|    time_elapsed         | 108618   |
|    total_timesteps      | 1048576  |
| train/                  |          |
|    approx_kl            | 0.176204 |
|    clip_fraction        | 0.474    |
|    clip_range           | 0.2      |
|    entropy_loss         | -6.04    |
|    explained_variance   | -0.0382  |
|    learning_rate        | 0.0003   |
|    loss                 | -0.00722 |
|    n_updates            | 5110     |
|    policy_gradient_loss | -0.0144  |
|    std                  | 0.527    |
|    value_loss           | 0.00261  |
--------------------------------------
Eval num_timesteps=1050000, episode_reward=-3.59 +/- 0.08
Episode length: 150.40 +/- 1.20
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 150         |
|    mean_reward          | -3.59       |
| time/                   |             |
|    total_timesteps      | 1050000     |
| train/                  |             |
|    approx_kl            | 0.092963636 |
|    clip_fraction        | 0.461       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.01       |
|    explained_variance   | 0.228       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0409     |
|    n_updates            | 5120        |
|    policy_gradient_loss | -0.0195     |
|    std                  | 0.525       |
|    value_loss           | 0.00375     |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 149      |
|    ep_rew_mean     | -3.75    |
| time/              |          |
|    fps             | 9        |
|    iterations      | 513      |
|    time_elapsed    | 108900   |
|    total_timesteps | 1050624  |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.74      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 514        |
|    time_elapsed         | 109106     |
|    total_timesteps      | 1052672    |
| train/                  |            |
|    approx_kl            | 0.09962928 |
|    clip_fraction        | 0.406      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6         |
|    explained_variance   | 0.0618     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0612     |
|    n_updates            | 5130       |
|    policy_gradient_loss | 0.00121    |
|    std                  | 0.525      |
|    value_loss           | 1.32       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.74      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 515        |
|    time_elapsed         | 109312     |
|    total_timesteps      | 1054720    |
| train/                  |            |
|    approx_kl            | 0.12973976 |
|    clip_fraction        | 0.433      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.01      |
|    explained_variance   | 0.817      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0382    |
|    n_updates            | 5140       |
|    policy_gradient_loss | -0.00464   |
|    std                  | 0.525      |
|    value_loss           | 0.00567    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.74      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 516        |
|    time_elapsed         | 109518     |
|    total_timesteps      | 1056768    |
| train/                  |            |
|    approx_kl            | 0.10271959 |
|    clip_fraction        | 0.423      |
|    clip_range           | 0.2        |
